69095	0.00000559	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
69096	0.00000587	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
69097	0.00000196	LI7000.exe	IOCTL_SERIAL_SET_XON	VCP1	SUCCESS		
69098	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
69099	0.00021120	LI7000.exe	IRP_MJ_WRITE	VCP1	SUCCESS	Length 9: )))))))..	
69100	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
69101	0.00000643	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
69102	0.00000587	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
69103	0.00000531	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
69104	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS	
69858	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
69859	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
69860	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
69861	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
69862	0.00000000	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1			
77732	0.00000615	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
77733	0.00000531	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
77734	0.00000643	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
77735	0.00000531	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS	
82731	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
